Query ,Actual closest word ,Predicted closest words,Actual answer index,similarity score
"""laugh:happiness""::""television:remote""","remote""","[('television""', 0.910301148891449), ('""happiness', 0.8809486627578735), ('tv""', 0.8661183714866638), ('happy""', 0.8573761582374573), ('life""', 0.8562217354774475), ('unhappiness""', 0.8534721732139587), ('heaven""', 0.8529600501060486), ('love""', 0.8525675535202026), ('freedom""', 0.8525195121765137), ('liked""', 0.8521444797515869)]",1392,0.80452019
"""laugh:happiness""::""happiness:joy""","joy""","[('happy""', 0.8717305660247803), ('unhappiness""', 0.8689347505569458), ('""happy', 0.8579091429710388), ('heaven""', 0.8482174873352051), ('life""', 0.8456637859344482), ('sweetness""', 0.8442647457122803), ('""heaven', 0.8421921730041504), ('""sweetness', 0.8403469324111938), ('love""', 0.8397902250289917), ('bliss""', 0.8393496870994568)]",1395,0.77074194
"""laugh:happiness""::""lower:volume""","volume""","[('""happiness', 0.9010288119316101), ('love""', 0.8956748843193054), ('loving""', 0.8943381309509277), ('over""', 0.8919556140899658), ('happy""', 0.8912343978881836), ('good""', 0.8897756934165955), ('""love', 0.8888506889343262), ('hope""', 0.888374388217926), ('""happy', 0.8882797360420227), ('power""', 0.8881847262382507)]",1397,0.835312128
"""crown:royalty""::""dig:hole""","hole""","[('dig""', 0.9178439378738403), ('""digging', 0.8743530511856079), ('big""', 0.8668450713157654), ('tidy""', 0.8658677935600281), ('in""', 0.8652927875518799), ('dirty""', 0.8649600148200989), ('dirtied""', 0.8639797568321228), ('""title', 0.8628109097480774), ('""dirty', 0.8627259731292725), ('lit""', 0.8611832857131958)]",1399,0.803409398
"""laugh:happiness""::""incompetent:skilled""","skilled""","[('unhappiness""', 0.8821815252304077), ('uninformed""', 0.8727587461471558), ('""happiness', 0.8707480430603027), ('""incomprehensible', 0.8691685795783997), ('understood""', 0.866076648235321), ('""irreparable', 0.8581587076187134), ('""uninformed', 0.8579812049865723), ('unpleasant""', 0.8572712540626526), ('compassionate""', 0.8564459681510925), ('""impenetrable', 0.8563574552536011)]",1400,0.798387706
"""crown:royalty""::""weaver:cloth""","cloth""","[('weaver""', 0.9147897958755493), ('nicely""', 0.87106853723526), ('excellent""', 0.869441032409668), ('halved""', 0.8677543997764587), ('alertly""', 0.8653414845466614), ('solid""', 0.8644721508026123), ('magnanimous""', 0.8642690181732178), ('dismayed""', 0.8642526865005493), ('solemnly""', 0.864006519317627), ('jeer""', 0.8624030351638794)]",1400,0.811448038
"""laugh:happiness""::""hammer:pound""","pound""","[('hammer""', 0.9072451591491699), ('""hammering', 0.8802495002746582), ('""happiness', 0.8697930574417114), ('""harmony', 0.8541402220726013), ('""hard', 0.8482761979103088), ('happy""', 0.8457279205322266), ('holy""', 0.8442724347114563), ('""perfect', 0.8434270620346069), ('hope""', 0.8433868885040283), ('heaven""', 0.8429538011550903)]",1405,0.7938959
"""laugh:happiness""::""cunning:fooled""","fooled""","[('""happiness', 0.9044660329818726), ('hindering""', 0.9041450619697571), ('waning""', 0.9022491574287415), ('contentedness""', 0.9000903964042664), ('nicely""', 0.8985422253608704), ('unhappiness""', 0.8973787426948547), ('happy""', 0.8966019749641418), ('""perplexing', 0.8955406546592712), ('cruelly""', 0.8948216438293457), ('hyperventilating""', 0.8941019177436829)]",1407,0.835883737
"""crown:royalty""::""bird:feathers""","feathers""","[('bird""', 0.919039785861969), ('""birds', 0.9102398753166199), ('birds""', 0.907134473323822), ('rich""', 0.8815813660621643), ('nicely""', 0.8815039396286011), ('rude""', 0.8811218738555908), ('beautiful""', 0.8791711330413818), ('solid""', 0.8771306872367859), ('deed""', 0.8769934177398682), ('excellent""', 0.8768720626831055)]",1407,0.830998838
"""crown:royalty""::""baker:bread""","bread""","[('baker""', 0.9214438199996948), ('bake""', 0.8855446577072144), ('nicely""', 0.8830543160438538), ('halved""', 0.8825574517250061), ('solid""', 0.8820679187774658), ('excellent""', 0.882006824016571), ('cooked""', 0.881035566329956), ('quick""', 0.8804033994674683), ('butcher""', 0.8791525363922119), ('hyperventilate""', 0.8772751688957214)]",1410,0.826841056
"""crown:royalty""::""baker:bread""","bread""","[('baker""', 0.9214438199996948), ('bake""', 0.8855446577072144), ('nicely""', 0.8830543160438538), ('halved""', 0.8825574517250061), ('solid""', 0.8820679187774658), ('excellent""', 0.882006824016571), ('cooked""', 0.881035566329956), ('quick""', 0.8804033994674683), ('butcher""', 0.8791525363922119), ('hyperventilate""', 0.8772751688957214)]",1410,0.826841056
"""laugh:happiness""::""medicine:bodies""","bodies""","[('medicine""', 0.9227254986763), ('""happiness', 0.8879041075706482), ('medication""', 0.8791750073432922), ('wellness""', 0.8764567971229553), ('medicate""', 0.8727812170982361), ('happy""', 0.8619756102561951), ('life""', 0.8582552671432495), ('love""', 0.8575466871261597), ('agree""', 0.8569417595863342), ('heaven""', 0.8546990156173706)]",1414,0.794113457
"""laugh:happiness""::""stirring:cooking""","cooking""","[('""happiness', 0.8581812381744385), ('""sweetness', 0.857222318649292), ('sweetness""', 0.8554317951202393), ('nicely""', 0.8499804139137268), ('fullness""', 0.8492497801780701), ('contentedness""', 0.8492349982261658), ('loving""', 0.8485158681869507), ('hindering""', 0.8484416604042053), ('beautiful""', 0.8483564853668213), ('heaven""', 0.847326397895813)]",1414,0.790224969
"""laugh:happiness""::""wound:bandage""","bandage""","[('wound""', 0.9046068787574768), ('""happiness', 0.8787509202957153), ('""wounded', 0.8706117868423462), ('unhappiness""', 0.868625819683075), ('words""', 0.8640865683555603), ('life""', 0.860184907913208), ('healing""', 0.8596924543380737), ('honestly""', 0.8596700429916382), ('beautiful""', 0.8582577705383301), ('blood""', 0.8574234843254089)]",1414,0.80138886
"""laugh:happiness""::""accident:damage""","damage""","[('""happiness', 0.8875608444213867), ('happy""', 0.8774086236953735), ('sweet""', 0.8681668639183044), ('life""', 0.8669629693031311), ('love""', 0.8639422059059143), ('loving""', 0.8638104796409607), ('beautiful""', 0.86298668384552), ('heaven""', 0.8618593215942383), ('holidays""', 0.8618268370628357), ('contentedness""', 0.861493706703186)]",1416,0.810780883
"""laugh:happiness""::""party:cake""","cake""","[('party""', 0.9318503141403198), ('happy""', 0.9114429354667664), ('""happiness', 0.906195878982544), ('""happy', 0.8976216316223145), ('enjoy""', 0.8953732252120972), ('holidays""', 0.8928734660148621), ('life""', 0.8925387263298035), ('sweet""', 0.8917205929756165), ('loving""', 0.8914116024971008), ('love""', 0.8907831311225891)]",1416,0.830037475
"""laugh:happiness""::""owner:property""","property""","[('""happiness', 0.8811017870903015), ('heaven""', 0.8735610842704773), ('own""', 0.8719253540039062), ('over""', 0.8711382746696472), ('dream""', 0.8693256378173828), ('love""', 0.8669193387031555), ('sweet""', 0.8664145469665527), ('happy""', 0.8654339909553528), ('power""', 0.8636163473129272), ('""sweetness', 0.8635839819908142)]",1417,0.80708015
"""laugh:happiness""::""fight:defend""","defend""","[('fight""', 0.9270485043525696), ('""happiness', 0.9222576022148132), ('happy""', 0.912567675113678), ('sweet""', 0.9053512215614319), ('hope""', 0.9049565196037292), ('good""', 0.9042451977729797), ('best""', 0.9037825465202332), ('love""', 0.903349757194519), ('""happy', 0.902974009513855), ('strong""', 0.9025549292564392)]",1417,0.845094502
"""laugh:happiness""::""sight:invisible""","invisible""","[('""happiness', 0.9042946696281433), ('vision""', 0.8932623267173767), ('beautiful""', 0.8923604488372803), ('""vision', 0.8886579275131226), ('happy""', 0.8845652341842651), ('bliss""', 0.8844878673553467), ('""beautiful', 0.8838715553283691), ('sweet""', 0.8830422759056091), ('life""', 0.8828256130218506), ('splurge""', 0.8826191425323486)]",1418,0.831944585
"""laugh:happiness""::""drug:patient""","patient""","[('drugs""', 0.9182461500167847), ('""happiness', 0.9048516750335693), ('medicine""', 0.8894034624099731), ('""medicine', 0.8883345127105713), ('life""', 0.8879708647727966), ('happy""', 0.8840834498405457), ('dream""', 0.8839526176452637), ('medication""', 0.8819204568862915), ('love""', 0.8801015019416809), ('""life', 0.8790918588638306)]",1421,0.824622691
"""laugh:happiness""::""sleep:exhaustion""","exhaustion""","[('sleep""', 0.9293293952941895), ('sleeping""', 0.9112505912780762), ('""happiness', 0.9062356948852539), ('sleeplessness""', 0.9008679986000061), ('""sleepy', 0.8976724147796631), ('happy""', 0.8907449841499329), ('morning""', 0.890092670917511), ('dream""', 0.8884181976318359), ('stress""', 0.885475218296051), ('tired""', 0.8853416442871094)]",1421,0.822040141
"""laugh:happiness""::""clean:bathe""","bathe""","[('clean""', 0.9275915026664734), ('""happiness', 0.9003016352653503), ('beautiful""', 0.8984128832817078), ('cleaned""', 0.895501971244812), ('""cleanliness', 0.8938677906990051), ('sweet""', 0.892296314239502), ('""perfect', 0.8920734524726868), ('happy""', 0.8900054693222046), ('cleanliness""', 0.8889071941375732), ('""beautiful', 0.8885876536369324)]",1423,0.827344775
"""laugh:happiness""::""cowardly:surrender""","surrender""","[('honestly""', 0.8673359751701355), ('unhappiness""', 0.8670814037322998), ('cruelly""', 0.8653055429458618), ('""happiness', 0.864085853099823), ('dismayed""', 0.8638885617256165), ('defiantly""', 0.8609601855278015), ('understood""', 0.860522985458374), ('hyperventilating""', 0.8603881001472473), ('halved""', 0.8601309061050415), ('agree""', 0.8599016666412354)]",1426,0.798763931
"""laugh:happiness""::""ruined:fixed""","fixed""","[('""happiness', 0.8995105624198914), ('hyperventilating""', 0.8925309181213379), ('sigh""', 0.8902806043624878), ('holy""', 0.8889929056167603), ('tears""', 0.8886529803276062), ('""crying', 0.8884369134902954), ('honestly""', 0.8883020877838135), ('""hyperventilating', 0.8879081010818481), ('understood""', 0.887852668762207), ('""sigh', 0.8861486315727234)]",1426,0.825560033
"""laugh:happiness""::""flammable:lit""","lit""","[('flammable""', 0.9088504314422607), ('inflammable""', 0.866743266582489), ('flame""', 0.855981171131134), ('""happiness', 0.8476195931434631), ('fire""', 0.844011127948761), ('""flame', 0.8439106941223145), ('unhappiness""', 0.8355478644371033), ('pleasure""', 0.8316177725791931), ('""irreparable', 0.831616997718811), ('hyperventilate""', 0.8314106464385986)]",1427,0.776229143
"""laugh:happiness""::""poor:shop""","shop""","[('poor""', 0.923020601272583), ('""happiness', 0.9103429317474365), ('happy""', 0.9045557975769043), ('understood""', 0.9016895890235901), ('agree""', 0.9015948176383972), ('unhappiness""', 0.9008265137672424), ('hope""', 0.9001272916793823), ('sweet""', 0.8999264240264893), ('life""', 0.8995256423950195), ('good""', 0.8983847498893738)]",1428,0.838121653
"""laugh:happiness""::""stare:intermittently""","intermittently""","[('""happiness', 0.8463018536567688), ('attentive""', 0.8435149788856506), ('sweetness""', 0.843299150466919), ('eyes""', 0.8395943641662598), ('stress""', 0.8392462134361267), ('beautiful""', 0.8379893898963928), ('love""', 0.8369318246841431), ('happy""', 0.8354074954986572), ('sweet""', 0.8332453370094299), ('baby""', 0.8331353068351746)]",1429,0.780720234
"""laugh:happiness""::""cook:stove""","stove""","[('cook""', 0.9242067933082581), ('""happiness', 0.8925893306732178), ('happy""', 0.8865394592285156), ('cooked""', 0.8857372403144836), ('good""', 0.8854928016662598), ('""cooked', 0.8818024396896362), ('""goad', 0.8815379738807678), ('hope""', 0.8784899115562439), ('nicely""', 0.8782473206520081), ('liked""', 0.8766360282897949)]",1438,0.824682236
"""laugh:happiness""::""judge:authority""","authority""","[('judging""', 0.9000548720359802), ('""happiness', 0.8982704877853394), ('justice""', 0.8916559219360352), ('hope""', 0.8887367248535156), ('happy""', 0.887955904006958), ('good""', 0.8838676810264587), ('understood""', 0.8834208250045776), ('nicely""', 0.8823680281639099), ('best""', 0.8823601007461548), ('liked""', 0.8817266821861267)]",1439,0.832034469
"""laugh:happiness""::""marina:boat""","boat""","[('marina""', 0.9072226285934448), ('mania""', 0.8559746146202087), ('""happiness', 0.8552401661872864), ('happy""', 0.8441550135612488), ('beautiful""', 0.8435032367706299), ('nicely""', 0.8414866328239441), ('love""', 0.8377063274383545), ('waning""', 0.8364137411117554), ('loving""', 0.8358261585235596), ('sweet""', 0.8356417417526245)]",1441,0.780684829
"""laugh:happiness""::""beginning:middle""","middle""","[('beginning""', 0.9241462349891663), ('""happiness', 0.9032479524612427), ('happy""', 0.888429582118988), ('excited""', 0.8883551955223083), ('waning""', 0.8872091174125671), ('hope""', 0.8869407176971436), ('loving""', 0.886495053768158), ('""deepen', 0.88374924659729), ('beautiful""', 0.8834022879600525), ('understood""', 0.8831803798675537)]",1442,0.827543736
"""laugh:happiness""::""elderly:youth""","youth""","[('""happiness', 0.8716217875480652), ('""retiree', 0.8605074286460876), ('""defiantly', 0.8551422357559204), ('happy""', 0.8547949194908142), ('defiantly""', 0.8534665703773499), ('nicely""', 0.853264331817627), ('agree""', 0.8524279594421387), ('friendliness""', 0.8519634008407593), ('""sweetness', 0.8513423800468445), ('sweetness""', 0.850638747215271)]",1443,0.799129307
"""laugh:happiness""::""pugnacity:fight""","fight""","[('nicely""', 0.8943773508071899), ('hyperventilating""', 0.8879104852676392), ('detest""', 0.8875896334648132), ('cruelly""', 0.8869391083717346), ('excellent""', 0.8865739107131958), ('understood""', 0.8865019083023071), ('sigh""', 0.8862619996070862), ('hindering""', 0.8860822319984436), ('""happiness', 0.8849514126777649), ('honestly""', 0.8845081329345703)]",1443,0.824224055
"""laugh:happiness""::""mouse:computer""","computer""","[('mouse""', 0.9097844362258911), ('""happiness', 0.8558932542800903), ('happy""', 0.8445339202880859), ('honey""', 0.8362226486206055), ('hope""', 0.8351808786392212), ('love""', 0.834453284740448), ('""happy', 0.8335015773773193), ('sweet""', 0.8329346776008606), ('nicely""', 0.8320842981338501), ('good""', 0.8312163949012756)]",1445,0.779670477
"""laugh:happiness""::""dubious:confident""","confident""","[('""happiness', 0.894605815410614), ('unhappiness""', 0.8944308757781982), ('nicely""', 0.8922443985939026), ('detest""', 0.8904911875724792), ('dismayed""', 0.8899829387664795), ('serious""', 0.888978123664856), ('hindering""', 0.8882574439048767), ('cruelly""', 0.8876147866249084), ('sigh""', 0.8867281675338745), ('sweetness""', 0.8866788148880005)]",1447,0.826069176
"""laugh:happiness""::""repair:damaged""","damaged""","[('repair""', 0.9135311245918274), ('""happiness', 0.8867140412330627), ('repaired""', 0.8829295635223389), ('reparable""', 0.878312349319458), ('""reparable', 0.8743718862533569), ('repine""', 0.8706464171409607), ('happy""', 0.8699618577957153), ('hope""', 0.8678600788116455), ('""irreparable', 0.8638529181480408), ('beautiful""', 0.8626178503036499)]",1447,0.808205485
"""laugh:happiness""::""factory:goods""","goods""","[('factory""', 0.9098280668258667), ('""happiness', 0.8725008368492126), ('manufacture""', 0.8657584190368652), ('heaven""', 0.8608469367027283), ('happy""', 0.8598847985267639), ('""happy', 0.8563294410705566), ('dream""', 0.8524091839790344), ('honey""', 0.8522003889083862), ('""heaven', 0.8511942625045776), ('sweet""', 0.8492093086242676)]",1450,0.799095094
"""laugh:happiness""::""student:certification""","certification""","[('student""', 0.9236404895782471), ('students""', 0.9222521185874939), ('""students', 0.9173756241798401), ('""happiness', 0.9129461646080017), ('happy""', 0.9063448905944824), ('""university', 0.9018974304199219), ('stress""', 0.9012547135353088), ('university""', 0.9003618359565735), ('sweet""', 0.8997041583061218), ('education""', 0.8980908393859863)]",1454,0.837896168
